Date,VIX,GSPC,DJI,MERV,BVSP,GSPTSE,MXX,AORD,SSEC,HSI,BSESN,JKSE,KLSE,N225,NZ50,STI,KS11,TWII,ATX,FCHI,GDAXI,OSEAX,OMXSPI,SSMI,FTSE,GD.AT,TA100,DJT,DJU,DJA,NYA,IXIC,NDX,NBI,OEX,MID,SML,XAX,NWX,XMI,PSE,RUI,RUT,RUA,DWC,TYX,TNX,FVX,IRX,XAU,BFX
2014-11-18,13.86,2051.800049,17687.82031,9795.040039,52062,14973,43491.44922,5383.100098,2457.529053,23529.16992,28163.28906,5102.469238,1818.380005,17344.06055,5505.029785,3313.72998,1967.01001,8859.044966,2228.52002,4262.379883,9456.530273,653.330017,460.790009,8972.5,6709.100098,916.19,1294.560059,9041.769531,594.929993,6387.649902,10941.7002,4702.439941,4242.189941,3086.830078,910.039978,1436.22998,675.869995,2597.77002,340.220001,1897.949951,1954.880005,1140.050049,1170.280029,1217.150024,,3.043,2.322,1.609,0.015,75.099998,3200.01001
2014-11-19,13.96,2048.719971,17685.73047,9584.30957,53402,14980.2002,44118.12891,5352.5,2451.166992,23373.31055,28032.84961,5127.933105,1824.390015,17288.75,5522.060059,3334.560059,1966.869995,8963.21459,2232.810059,4266.189941,9472.799805,655.150024,459.549988,8983.5,6696.600098,954.69,1296.449951,9012.669922,595.030029,6381.310059,10927.48047,4675.709961,4222.660156,3077.169922,908.799988,1430.819946,669.210022,2599.909912,337.660004,1899.76001,1945.800049,1138.069946,1157.689941,1214.209961,,3.067,2.351,1.639,0.015,71.209999,3211.01001
2014-11-20,13.58,2052.75,17719,9672.410156,53403,15075.2002,44209.42188,5302.5,2452.616943,23349.64063,28067.56055,5093.565918,1822.290039,17300.85938,5526.950195,3315.600098,1958.040039,9078.844142,2214.51001,4234.209961,9483.969727,652.679993,458.380005,8989.900391,6678.899902,959.85,1292.920044,9053.669922,593.789978,6394.410156,10937.96973,4701.870117,4242.089844,3074.75,910.460022,1437.98999,676.909973,2609.22998,343.109985,1898.25,1948.77002,1140.719971,1170.75,1217.849976,,3.053,2.335,1.624,0.015,73.07,3193.23999
2014-11-21,12.9,2063.5,17810.06055,9976.669922,56084,15111.09961,44633.28125,5292.100098,2487.111084,23437.11914,28334.63086,5112.044922,1809.130005,17357.50977,5495.810059,3345.320068,1964.839966,9091.504262,2277.639893,4347.22998,9732.549805,659.570007,465.299988,9080.599609,6750.799805,995.07,,9094.160156,596.150024,6424.850098,11025.74023,4712.970215,4251.319824,3083.280029,914.780029,1444.390015,677.359985,2621.620117,343.589996,1906.390015,1964.040039,1146.599976,1172.420044,1223.780029,,3.021,2.315,1.611,0.003,73.769997,3235.22998
2014-11-24,12.62,2069.409912,17817.90039,,55407,15015.40039,44621.07031,5349,2533.887939,23893.14063,28499.53906,5141.76416,1833.77002,17357.50977,5471.680176,3340.530029,1978.540039,9122.303979,2290.530029,4368.439941,9785.540039,661.190002,468.179993,9058.5,6729.799805,990.11,1284.349976,9166.570312,591.159973,6433.22998,11041.41992,4754.890137,4284.319824,3137.159912,916.72998,1453.920044,685.090027,2616.27002,347.890015,1908.869995,1974.030029,1150.27002,1186.939941,1228.540039,,3.019,2.31,1.603,0.005,72.769997,3243.850098
2014-11-25,12.25,2067.030029,17814.93945,9937.129883,55561,15073.7002,44441.01953,5320.899902,2567.596924,23843.91016,28338.05078,5118.944824,1838.560059,17407.61914,5442.680176,3344.98999,1980.209961,9116.214153,2292.780029,4382.310059,9861.209961,659.23999,471.480011,9042.700195,6731.100098,962.05,1284.27002,9202.839844,590.369995,6438.910156,11029.37012,4758.25,4288.22998,3133.590088,915.23999,1453.719971,684.570007,2624.199951,348.269989,1903.01001,1976.030029,1149.170044,1186.329956,1227.410034,,2.966,2.26,1.568,0.018,75.419998,3263.97998
2014-11-26,12.07,2072.830078,17827.75,10124.58008,55098,15038.40039,44672.19922,5380.299805,2604.886963,24111.98047,28386.18945,5133.036133,1842.170044,17383.58008,5457.390137,3349.659912,1980.839966,9122.363549,2296.459961,4373.419922,9915.55957,649.640015,468.579987,9058.900391,6729.200195,976.65,1302.180054,9195.709961,593.539978,6445.259766,11047.91016,4787.319824,4317.990234,3175.060059,918.380005,1454.219971,686.47998,2619.76001,350.410004,1905.180054,1985.109985,1152.189941,1190.619995,1230.72998,,2.94,2.234,1.552,0.01,74.440002,3263.810059
2014-11-27,,,,10122.91992,54721,14922.40039,44689.21094,5379.399902,2630.045898,24004.2793,28438.91016,5145.314941,1829.910034,17248.5,5455.379883,3340.959961,1982.089966,9165.283348,2281.790039,4382.339844,9974.870117,633.070007,470.98999,9129.200195,6723.399902,950.95,1310.199951,,,,,,,,,,,,,,,,,,,,,,,,3284.27002
2014-11-28,13.33,2067.560059,17828.24023,9808.599609,54664,14744.7002,44190.46875,5298.100098,2682.918945,23987.44922,28693.99023,5149.888184,1820.890015,17459.84961,5424.450195,3350.5,1980.780029,9187.124106,2283.100098,4390.180176,9980.849609,612.549988,469.230011,9150.5,6722.600098,963.19,,9198.200195,599.700012,6456.160156,10955.41016,4791.629883,4337.790039,3179.639893,916.23999,1442.630005,676.820007,2544.469971,349.589996,1901.02002,1986.189941,1148.900024,1173.22998,1226.119995,,2.91,2.194,1.511,0.005,68.389999,3287.909912
2014-12-01,14.16,2053.439941,17776.80078,9366.55957,52277,14625.29981,43392.07031,5190.700195,2680.73999,23367.44922,28559.61914,5164.288086,1778.27002,17590.09961,5429.620117,3305.639893,1965.219971,9117.683875,2263.5,4377.330078,9963.509766,610.48999,466.399994,9146.200195,6656.399902,963.59,1305.829956,8948.959961,600.559998,6395.220215,10888.55957,4727.350098,4287.810059,3143.040039,910.73999,1424.23999,667.409973,2543.040039,346.929993,1895.48999,1973.98999,1139.959961,1154.050049,1215.780029,,2.946,2.218,1.521,0.007,73.120003,3277.209961
2014-12-02,12.85,2066.550049,17879.55078,9378.259766,51612,14620.09961,43008.07031,5260,2763.316895,23654.30078,28444.00977,5175.792969,1785.969971,17663.2207,5430.040039,3322.320068,1965.829956,9034.76419,2273.879883,4388.299805,9934.080078,616.419983,466.459991,9138.599609,6742.100098,991.36,1306.859985,9059.129883,604.469971,6445.149902,10940.12012,4755.810059,4305.959961,3209.810059,916.580017,1432.640015,674.590027,2557.649902,345.839996,1910.780029,1984.699951,1146.75,1168.449951,1223.609985,,3.004,2.285,1.59,0.015,70.669998,3283.919922
2014-12-03,12.5,2074.330078,17912.61914,9666.25,52320,14754.09961,43112.28906,5301.200195,2779.736084,23428.61914,28442.71094,5166.043945,1758.150024,17720.42969,5503.069824,3303.389893,1969.910034,9175.233515,2282.340088,4391.859863,9971.790039,620.52002,471.309998,9168.400391,6716.600098,1008.03,1313.969971,9130.759766,602.690002,6463.720215,10987.29981,4774.470215,4312.930176,3225.080078,918.619995,1445.079956,681.409973,2588.719971,351.320007,1910.23999,2004.599976,1151.640015,1179.01001,1229.27002,,2.993,2.287,1.608,0.005,73.07,3296.679932
2014-12-04,12.38,2071.919922,17900.09961,9558.780273,51427,14583.40039,42816.14844,5345.399902,2900.362061,23832.56055,28562.82031,5177.160156,1745.689941,17887.21094,5522.680176,3304.820068,1986.609985,9225.083958,2263.939941,4323.890137,9851.349609,612.900024,466.540009,9118.200195,6679.399902,991.87,1318.5,9119.219727,602.039978,6457.75,10952.29981,4769.439941,4311.930176,3204.22998,917.75,1441.689941,678.390015,2578.189941,348.880005,1909.01001,2000.069946,1150.380005,1173.01001,1227.560059,,2.958,2.257,1.587,0.013,71.459999,3268.360107
2014-12-05,11.89,2075.370117,17958.78906,9580.549805,51992,14473.7002,43230.33984,5313.600098,2938.781006,24002.64063,28458.09961,5187.994141,1749.369995,17920.44922,5521.910156,3324.389893,1986.619995,9206.543972,2286.300049,4419.47998,10087.12012,610.960022,474.320007,9212.900391,6742.799805,1032.98,1325.400024,9152,596.719971,6488.290039,10970.25977,4780.759766,4311.569824,3227.719971,919.659973,1444.300049,682.700012,2564.629883,351.769989,1913.310059,2007.890015,1152.390015,1182.430054,1230.280029,,2.964,2.307,1.682,0.01,70.150002,3335.689941
2014-12-08,14.21,2060.310059,17852.48047,,50274,14144.2002,42941.82813,5315.600098,3021.523926,24047.66992,28119.40039,5144.01416,1740.839966,17935.64063,5529.319824,3297.840088,1978.949951,9187.263754,,4375.47998,10014.99023,603.349976,472.649994,9181.200195,6672.200195,1035.08,1325.51001,9032.849609,601.98999,6430.140137,10863.54004,4740.689941,4278.339844,3277.409912,912.97998,1434.089966,674.26001,2497.800049,345.609985,1893.22998,1991.319946,1143.790039,1167.209961,1220.589966,,2.901,2.257,1.664,0.005,70.18,3324.669922
2014-12-09,15.35,2059.820068,17801.19922,8888.490234,50193,14195.7002,42339.62891,5258.299805,2859.918945,23485.83008,27797.00977,5122.312012,1738.099976,17813.38086,5542.930176,3319.840088,1970.949951,9128.874273,2240.620117,4263.939941,9793.709961,593.940002,467.570007,9051.400391,6529.5,902.84,1307.839966,8979.950195,605.369995,6414.569824,10821.2002,4766.470215,4294.669922,3293.75,911.77002,1439.050049,686.090027,2496.199951,349.149994,1884.699951,1988.920044,1143.73999,1188.060059,1222.180054,,2.875,2.22,1.626,0.028,73.309998,3254.51001
2014-12-10,18.530001,2026.140015,17533.15039,8279.040039,49548,13853,41372.66016,5237.100098,2940.876953,23524.51953,27831.09961,5165.407227,,17412.58008,5523.580078,3325.810059,1945.560059,9032.134315,2234.5,4227.910156,9799.730469,594.669983,468.470001,9020.799805,6500,893.71,1312.619995,8858.339844,597.460022,6322.830078,10662.24023,4684.02002,4224.870117,3224.47998,897.619995,1414.23999,670.47998,2446.639893,341.589996,1852.119995,1961.819946,1124.719971,1161.859985,1201.349976,,2.835,2.169,1.569,0.025,71,3254.780029
2014-12-11,20.08,2035.329956,17596.33984,8650.730469,49861,13905.09961,41714.57031,5207.399902,2926.663086,23312.53906,27602.00977,5152.694824,1744.569946,17257.40039,5502.069824,3318.699951,1916.589966,9013.044526,2208.310059,4225.859863,9862.530273,593.710022,468.339996,9058.799805,6461.700195,827.98,1316.780029,8927.049805,603.570007,6359.930176,10690.15039,4708.160156,4246.47998,3240.969971,901.190002,1421.569946,672.789978,2416.340088,345.450012,1858.349976,1969.310059,1129.780029,1166.959961,1206.75,,2.825,2.178,1.603,0.022,69.959999,3261.959961
2014-12-12,21.08,2002.329956,17280.83008,8266.879883,48002,13731.09961,,5196.899902,2938.173096,23249.19922,27350.67969,5160.433105,1732.98999,17371.58008,5514.950195,3324.129883,1921.709961,9027.304251,2136.699951,4108.930176,9594.730469,584.049988,460.390015,8895.400391,6300.600098,824.49,,8836.879883,597.559998,6268.569824,10500.50977,4653.600098,4199.279785,3202.560059,885.880005,1402.359985,664.200012,2371.199951,341.709991,1822.569946,1940.640015,1111.900024,1152.439941,1187.959961,,2.756,2.103,1.53,0.015,68.68,3177.219971
2014-12-15,20.42,1989.630005,17180.83984,7581.720215,47019,13705.09961,40334.58984,5164.600098,2953.420898,23027.84961,27319.56055,5108.432129,1697.310059,17099.40039,5499.069824,3294.139893,1920.359985,8985.604175,2066.72998,4005.379883,9334.009766,581.440002,455.549988,8712.799805,6182.700195,836.41,1311.829956,8857.120117,592.609985,6244.759766,10411.17969,4605.160156,4157.410156,3113.620117,879.659973,1392.27002,658.47998,2325.919922,340.209991,1810.829956,1927.25,1104.599976,1140.300049,1179.800049,,2.745,2.116,1.577,0.01,64.089996,3121.810059
2014-12-16,23.57,1972.73999,17068.86914,7670.290039,47008,13861.5,40225.07813,5131,3021.518066,22670.5,26781.43945,5026.027832,1673.939941,16755.32031,5495.75,3215.090088,1904.130005,8950.884547,2077.850098,4093.199951,9563.889648,575.27002,456.290009,8795.099609,6331.799805,834.24,1290.51001,8740.519531,591.27002,6195.939941,10390.01953,4547.830078,4089.600098,3074.840088,871.679993,1389.189941,657.549988,2353.830078,339.779999,1804.040039,1908.25,1095.459961,1139.369995,1170.709961,,2.702,2.071,1.526,0.03,63.150002,3178.310059
2014-12-17,19.440001,2012.890015,17356.86914,7975.569824,48714,14213.90039,41004.44141,5140.600098,3061.02002,22585.83984,26710.13086,5035.648926,1681.900024,16819.73047,5496.589844,3227.22998,1900.160034,8828.335093,2080.399902,4111.910156,9544.429688,592.070007,454.660004,8775.900391,6336.5,862.06,1296.030029,8813.990234,602.299988,6286.72998,10603.50977,4644.310059,4165.100098,3174.649902,888.669983,1421.030029,675.559998,2391.699951,346.48999,1838.02002,1943.849976,1118.050049,1174.839966,1195.790039,,2.752,2.148,1.612,0.02,66.510002,3169.830078
2014-12-18,16.809999,2061.22998,17778.15039,7888.850098,48496,14346.79981,42475.67188,5189.700195,3057.520996,22832.21094,27126.57031,5113.345215,1699.949951,17210.05078,5518.47998,3243.649902,1897.5,8878.604481,2113.669922,4249.490234,9811.05957,615.599976,466.269989,9013.099609,6466,874.69,1311.109985,8953.330078,613.650024,6418.25,10831.62012,4748.399902,4267.77002,3280.090088,911.51001,1444.920044,684.880005,2453.419922,357.040009,1882.890015,1996.630005,1144.22998,1192.160034,1222.98999,,2.812,2.204,1.659,0.033,69.470001,3248.620117
2014-12-19,16.49,2070.649902,17804.80078,8022.149902,49651,14468.29981,42529.89063,5312.700195,3108.595947,23116.63086,27371.83984,5144.621094,1715.98999,17621.40039,5527.75,3279.530029,1929.97998,8999.493783,2122.030029,4241.649902,9786.959961,619.859985,469.630005,8976.200195,6545.299805,862.4,,8989.450195,613.48999,6430.819824,10890.24023,4765.379883,4281.779785,3313.75,915.22998,1449.72998,685.47998,2466.159912,359.790009,1891.380005,2009.829956,1149.569946,1195.959961,1228.560059,,2.774,2.176,1.654,0.025,69.360001,3278.689941
2014-12-22,15.25,2078.540039,17959.43945,,50121,14432.40039,,5414.100098,3127.445068,23408.57031,27701.78906,5125.771973,1744.050049,17635.14063,5541.740234,3330.959961,1943.119995,9094.973979,2153.600098,4254.430176,9865.759766,623.690002,472.869995,9033.5,6576.700195,867.84,1311.400024,9081.530273,615.719971,6484.430176,10919.99023,4781.419922,4293.669922,3233.72998,918.570007,1455.310059,690.72998,2464.26001,363.549988,1905.609985,2014.319946,1153.839966,1201.859985,1233.23999,,2.75,2.162,1.659,0.015,65.360001,3283.47998
2014-12-23,14.8,2082.169922,18024.16992,,50890,14594,,5356.399902,3032.612061,23333.68945,27506.46094,5139.067871,1749.050049,,5552.100098,3332.51001,1939.02002,9097.683932,2172.189941,4314.970215,9922.110352,626.25,475.540009,9021.700195,6598.200195,853.2,,9150.05957,617.859985,6515.180176,10951.75977,4765.419922,4279.299805,3086.48999,919.960022,1460.77002,693.590027,2465.050049,363.100006,1913.869995,2004.359985,1156.01001,1202.439941,1235.430054,,2.852,2.257,1.727,0.02,64.82,3319.709961
2014-12-24,14.37,2081.879883,18030.21094,,,14609.29981,,5369.5,2972.531982,23349.33984,27208.60938,5166.98291,1749.73999,17854.23047,5557.419922,,1946.609985,9186.153406,,4295.850098,,,,,6609.899902,853.2,,9178.889648,628.5,6540.169922,10955.11035,4773.470215,4283.100098,3136.379883,919.369995,1463.349976,695.080017,2476.159912,364.420013,1912.359985,2010.900024,,1206.780029,1235.949951,,2.834,2.264,1.759,0.02,66.580002,3306.810059
2014-12-29,15.06,2090.570068,18038.23047,8443.30957,50594,14663.90039,43187.64063,5447,3168.016113,23773.17969,,5178.373047,1768.410034,17729.83984,5592.330078,3367.689941,1927.859985,9286.253705,2174.659912,4317.930176,9927.129883,624.320007,477.880005,9034.599609,6633.5,819.81,,9217.44043,643.330017,6574.589844,10988.00977,4806.910156,4312.640137,3224.080078,922.190002,1474.400024,702.659973,2474.929932,363.420013,1914.599976,2009.48999,1161.449951,1219.109985,1242.099976,,2.776,2.207,1.712,0.003,66.68,3315.129883
2014-12-30,15.92,2080.350098,17983.07031,8579.019531,50007,14640,43018.75,5392.299805,3165.814941,23501.09961,27403.53906,5226.946777,1766.829956,17450.76953,5577.200195,3366.110107,1915.589966,9268.40317,2160.080078,4245.540039,9805.549805,619.73999,473.890015,8983.400391,6547,816.15,1275.579956,9198.200195,629.570007,6536.660156,10932.99023,4777.439941,4282.350098,3184.47998,918.119995,1467.800049,700.080017,2450.52002,361.899994,1909.27002,1998.5,1155.890015,1213.050049,1236.140015,14125,2.758,2.19,1.684,0.02,69.059998,3276.409912
2014-12-31,19.200001,2058.899902,17823.07031,8579.019531,50007,14632.40039,43145.66016,5388.600098,3234.677002,23605.03906,27499.41992,5226.946777,1761.25,17450.76953,5568.279785,3365.149902,1915.589966,9307.233137,2160.080078,4272.75,,619.73999,473.890015,8983.400391,6566.100098,826.18,1288.930054,9139.919922,618.080017,6473.600098,10839.24023,4736.049805,4236.279785,3177.52002,908.380005,1452.439941,695.080017,2444.330078,357.940002,1892.359985,1979.290039,1144.369995,1204.699951,1224.109985,14125,2.749,2.17,1.653,0.037,68.779999,3285.26001
2015-01-02,17.790001,2058.199951,17832.99023,8666.450195,48512,14753.7002,42115.46875,5415,3234.679932,23721.30078,27887.90039,5242.769043,1752.77002,17450.76953,5568.279785,3370.590088,1926.439941,9307.233137,2191.060059,4252.290039,9764.730469,622.52002,474.540009,8983.400391,6547.799805,836.24,,9098.980469,621.609985,6472.890137,10830.91992,4726.810059,4230.240234,3203.899902,907.5,1451.310059,690.169983,2427.959961,357.519989,1893.040039,1981.579956,1144.01001,1198.800049,1223.300049,14125,2.697,2.123,1.618,0.015,70.510002,3281.610107
2015-01-05,19.92,2020.579956,17501.65039,8123.700195,47517,14392.7002,41099.37109,5429.5,3350.519043,23721.32031,27842.32031,5219.995117,1736.619995,17408.71094,5602.600098,3328.280029,1915.75,9274.083818,2128.679932,4111.359863,9473.160156,607.700012,472.790009,8938.900391,6417.200195,789.2,1279.77002,8856.759766,614.080017,6344.009766,10607.67969,4652.569824,4160.959961,3199.560059,891.039978,1428.47998,679.27002,2379.419922,351.959991,1861.290039,1952.310059,1123.369995,1181.349976,1201.560059,14125,2.605,2.039,1.568,0.003,71.800003,3208.149902
2015-01-06,21.120001,2002.609985,17371.64063,8057.870117,48001,14246.79981,41329.41016,5346.200195,3351.446045,23485.41016,26987.46094,5169.060059,1716.579956,16883.18945,5561.379883,3281.949951,1882.449951,9048.313956,2128.679932,4083.5,9469.660156,612.049988,472.790009,8874.5,6366.5,789.2,1277.48999,8710.959961,615.330017,6289.839844,10514.87012,4592.740234,4110.830078,3146.5,883.960022,1413.069946,668.190002,2355.649902,344.369995,1846.73999,1925.949951,1113.310059,1161.310059,1190.050049,14125,2.523,1.963,1.493,0.02,75.839996,3190.23999
2015-01-07,19.309999,2025.900024,17584.51953,8246.150391,49463,14285,41813.92969,5334.5,3373.954102,23681.25977,26908.82031,5207.118164,1709.180054,16885.33008,5558.060059,3298.360107,1883.829956,9080.063865,2138.399902,4112.72998,9518.179688,616.349976,462.480011,8900.799805,6419.799805,777.7,1280.839966,8772.379883,621.549988,6355.220215,10627.12988,4650.470215,4160,3259.72998,893.599976,1430.650024,675.27002,2362.47998,347.209991,1865.800049,1948.939941,1126.280029,1175.969971,1204,14125,2.515,1.954,1.473,0.02,74.610001,3193.830078
2015-01-08,17.01,2062.139893,17907.86914,8395.049805,49943,14457.7002,42402.30859,5359.399902,3293.456055,23835.5293,27274.71094,5211.828125,1728.060059,17167.09961,5574.049805,3345.110107,1904.650024,9238.003843,2169.919922,4260.189941,9837.610352,622.900024,473.609985,9139.700195,6570,761.66,1290,8961.599609,626.609985,6467.290039,10800.54004,4736.189941,4240.549805,3288.98999,909.869995,1453.22998,687.169983,2398.919922,353.880005,1899.719971,1984.48999,1146.209961,1196.130005,1225.26001,14125,2.593,2.016,1.496,0.018,73.330002,3283.219971
2015-01-09,17.549999,2044.810059,17737.36914,8459.650391,48840,14384.90039,42382.41016,5440.100098,3285.412109,23919.94922,27458.38086,5216.665039,1732.439941,17197.73047,5584.839844,3338.439941,1924.699951,9215.553712,2147.919922,4179.069824,9648.5,624.469971,470.320007,9105.700195,6501.100098,779.56,1290,8858.150391,623.609985,6406.870117,10711.41016,4704.069824,4213.279785,3277.959961,902.130005,1441.280029,680.73999,2390.310059,353.670013,1884.160034,1974.540039,1136.719971,1185.680054,1215.069946,14125,2.556,1.971,1.443,0.015,76.169998,3248.189941
2015-01-12,19.6,2028.26001,17640.83984,8201.679688,48140,14265,41780.78125,5399.5,3229.315918,24026.46094,27585.26953,5187.933105,1735.079956,,5609.799805,3344.889893,1920.949951,9178.273545,2145.449951,4228.240234,9781.900391,615.950012,473.51001,9153,6501.399902,809.01,1285.48999,8806.700195,622.059998,6374.399902,10640.74023,4664.709961,4169.970215,3294.830078,895.23999,1433.660034,677.880005,2377.159912,348.829987,1870.810059,1957.939941,1127.910034,1180.089966,1205.930054,14125,2.492,1.912,1.388,0.013,79.029999,3257.97998
2015-01-13,20.559999,2023.030029,17613.67969,8226.540039,48042,14187.2002,41478.26172,5382.100098,3235.301025,24215.9707,27425.73047,5214.358887,1748.900024,17087.71094,5636.609863,3341.070068,1917.140015,9231.773392,2156.419922,4290.279785,9941,625.75,476.829987,9285.599609,6542.200195,835.4,1296.839966,8765.339844,623.859985,6363.379883,10622.95996,4661.5,4166.200195,3296.47998,892.929993,1432.140015,680.390015,2384.419922,349.299988,1866.359985,1954.650024,1125.410034,1180.640015,1203.52002,14125,2.482,1.89,1.359,0.023,75.300003,3309.639893
2015-01-14,21.48,2011.27002,17427.08984,8425.19043,47646,14084.40039,40984.21875,5332.200195,3222.437012,24112.59961,27346.82031,5159.667969,1742.01001,16795.96094,5648.629883,3326.159912,1913.660034,9180.204204,2122.080078,4223.240234,9817.080078,617.72998,467.440002,9198.200195,6388.5,819.55,1284.329956,8689.870117,630.580017,6321.859863,10565.41016,4639.319824,4145.839844,3300.379883,887.359985,1426.48999,677.5,2384.409912,348.130005,1849.619995,1943.01001,1118.859985,1177.060059,1196.77002,14125,2.451,1.837,1.303,0.025,73.279999,3274.030029
2015-01-15,22.389999,1992.670044,17320.71094,8473.209961,48026,14041.79981,40998.76953,5310.600098,3336.455078,24350.91016,28075.55078,5188.711914,1745,17108.69922,5642.049805,3338.840088,1914.140015,9165.063622,2141,4323.200195,10032.61035,623.330017,473.76001,8400.599609,6498.799805,805,1282.01001,8655.94043,634.460022,6300.169922,10514.59961,4570.819824,4089.649902,3219.610107,878.330017,1410.910034,666.51001,2392.080078,340.170013,1837.25,1918.449951,1108.319946,1154.709961,1184.599976,14125,2.411,1.775,1.224,0.023,77.209999,3318.75
2015-01-16,20.950001,2019.420044,17511.57031,8658.959961,49017,14309.40039,41402.01172,5278.799805,3376.495117,24103.51953,28121.89063,5148.378906,1743.569946,16864.16016,5616.72998,3300.679932,1888.130005,9138.263894,,4379.620117,10167.76953,622.630005,476.459991,7899.600098,6550.299805,790.59,,8764.120117,640.73999,6371.080078,10660.32031,4634.379883,4142.140137,3324.969971,889.799988,1430.890015,678.280029,2426.909912,343.670013,1860.199951,1950.680054,1123.109985,1176.650024,1200.930054,14125,2.435,1.815,1.283,0.018,79.519997,3368.379883
2015-01-19,,,,8624.280273,47758,14312.5,41285.57813,5289,3116.351074,23738.49023,28262.00977,5152.092773,1753.310059,17014.28906,5638.140137,3307.699951,1902.619995,9174.033323,2148.139893,4394.930176,10242.34961,635.679993,479.019989,8152.799805,6585.5,811.78,1273.560059,,,,,,,,,,,,,,,,,,,,,,,,3395.919922
2015-01-20,19.889999,2022.550049,17515.23047,8583.240234,47877,14308.40039,41752.67188,5286.799805,3173.052002,23951.16016,28784.66992,5166.089844,1750.109985,17366.30078,5633.220215,3334.02002,1918.310059,9251.66396,2170.23999,4446.02002,10257.12988,631.400024,483.48999,8178.899902,6620.100098,802.12,1275.630005,8848.549805,643.169983,6393.540039,10658.62012,4654.850098,4171.209961,3378.409912,891.609985,1427.02002,673.450012,2423.300049,343.480011,1859.290039,1958.52002,1124.47998,1170.25,1201.780029,14125,2.398,1.807,1.293,0.008,82.07,3403.040039
2015-01-21,18.85,2032.119995,17554.2793,8673.820312,49224,14560.40039,42488.73047,5367.399902,3323.611084,24352.58008,28888.85938,5215.266113,1770.089966,17280.48047,5672.850098,3354.459961,1921.22998,9319.683297,2191.919922,4484.819824,10299.23047,637.97998,486.160004,8008.600098,6728,782.88,1273.819946,8888.639648,649.119995,6419.600098,10720.40039,4667.419922,4192.089844,3336.51001,894.5,1435.719971,671.700012,2441.620117,345.369995,1858.170044,1958.52002,1130,1166.25,1206.910034,14125,2.44,1.853,1.336,0.02,81.209999,3421.969971
2015-01-22,16.4,2063.149902,17813.98047,8774.660156,49443,14764,43121.28125,5390.5,3343.343994,24522.63086,29006.01953,5253.183105,1781.75,17329.01953,5647.149902,3370.290039,1920.819946,9369.482959,2230.090088,4552.799805,10435.62012,643.450012,492.700012,7999.5,6796.600098,791.8,1271.329956,9143.519531,645.820007,6518.859863,10859.34961,4750.399902,4270.359863,3358.850098,908.880005,1462.290039,685.859985,2454.959961,345.200012,1884.199951,1973.98999,1147.530029,1190.369995,1226.109985,14125,2.469,1.896,1.382,0.015,81.120003,3456.949951
2015-01-23,16.66,2051.820068,17672.59961,8737.589844,48775,14779.40039,42649.71875,5468.200195,3351.763916,24850.44922,29278.83984,5323.884766,1803.079956,17511.75,5675.240234,3411.5,1936.089966,9470.913333,2227.649902,4640.689941,10649.58008,647.02002,496.679993,8161.200195,6832.799805,840.44,,8981.94043,647.780029,6460.319824,10788.33008,4757.879883,4278.140137,3375.879883,903.140015,1455.790039,683.820007,2453.76001,351.290009,1867.02002,1974.300049,1141.670044,1188.930054,1220.209961,14125,2.394,1.817,1.324,0.013,78.330002,3504.610107
2015-01-26,15.52,2057.090088,17678.69922,8808.769531,48577,14797.79981,42737.85156,5468.200195,3383.181885,24909.90039,29278.83984,5260.023926,1796.439941,17468.51953,5698.660156,3398.52002,1935.680054,9477.642806,2252.139893,4675.129883,10798.33008,645.809998,502.480011,8296.5,6852.399902,813.55,1279.650024,9040.139648,648.119995,6474.259766,10847.15039,4771.759766,4275.720215,3429.540039,904.51001,1471.98999,690.159973,2472.840088,351.200012,1870.089966,1974.420044,1145.900024,1200.73999,1225.310059,14125,2.398,1.828,1.35,0.005,79.529999,3549.959961
2015-01-27,17.219999,2029.550049,17387.21094,9014.509766,48591,14833.90039,42627.82031,5511.5,3352.959961,24807.2793,29571.03906,5277.148926,1803.170044,17768.30078,5737.740234,3412.199951,1952.400024,9521.562602,2223.72998,4624.209961,10628.58008,638.429993,495.549988,8402.799805,6811.600098,783.53,1279.079956,8928.830078,649.669983,6395.850098,10781.83008,4681.5,4165.5,3410.389893,888.98999,1462.52002,686.23999,2484.129883,347.75,1843.920044,1948.26001,1131.469971,1194.660034,1210.589966,14125,2.402,1.825,1.332,0.018,81.919998,3530.800049
2015-01-28,20.440001,2002.160034,17191.36914,8772.519531,47695,14602.90039,42158.07031,5516.600098,3305.738037,24861.81055,29559.17969,5268.852051,1795.880005,17795.73047,5794.819824,3419.149902,1961.579956,9510.892711,2194.139893,4610.939941,10710.96973,639.73999,503.700012,8311.599609,6825.899902,711.13,1277.079956,8798.839844,643.22998,6319.129883,10603.86035,4637.990234,4140.379883,3339.189941,877.460022,1444.660034,676.22998,2441.52002,346.720001,1825.469971,1923.050049,1116.109985,1175.119995,1193.900024,14125,2.294,1.724,1.241,0.015,78.449997,3541.209961
